year,garnizon,method,suicides,outcome
2016,Warszawa,shooting,11,Attempted
2016,Warszawa,pills,14,Attempted
2016,Radom,gas,4,Attempted
2016,Radom,poison,2,Attempted
2016,Radom,damaging circulatory system,9,Attempted
2016,Radom,self harm,19,Attempted
2016,Radom,throwing from height,21,Attempted
2016,Radom,drowning,9,Attempted
2016,Radom,hanging,433,Attempted
2016,Radom,throwing to moving vehicle,4,Attempted
2016,Radom,shooting,7,Attempted
2016,Radom,pills,16,Attempted
2016,Wrocław,gas,7,Attempted
2016,Wrocław,poison,2,Attempted
2016,Wrocław,damaging circulatory system,13,Attempted
2016,Wrocław,self harm,32,Attempted
2016,Wrocław,throwing from height,69,Attempted
2016,Wrocław,drowning,5,Attempted
2016,Wrocław,hanging,412,Attempted
2016,Wrocław,throwing to moving vehicle,7,Attempted
2016,Wrocław,shooting,5,Attempted
2016,Wrocław,pills,23,Attempted
2017,Bydgoszcz,gas,2,Attempted
2017,Bydgoszcz,poison,2,Attempted
2017,Bydgoszcz,damaging circulatory system,8,Attempted
2017,Bydgoszcz,self harm,21,Attempted
2017,Bydgoszcz,throwing from height,24,Attempted
2017,Bydgoszcz,drowning,12,Attempted
2017,Bydgoszcz,hanging,270,Attempted
2017,Bydgoszcz,throwing to moving vehicle,5,Attempted
2017,Bydgoszcz,shooting,5,Attempted
2017,Bydgoszcz,pills,25,Attempted
2017,Białystok,gas,2,Attempted
2017,Białystok,poison,4,Attempted
2017,Białystok,damaging circulatory system,18,Attempted
2017,Białystok,self harm,43,Attempted
2017,Białystok,throwing from height,29,Attempted
2017,Białystok,drowning,6,Attempted
2017,Białystok,hanging,177,Attempted
2017,Białystok,throwing to moving vehicle,3,Attempted
2017,Białystok,shooting,6,Attempted
2017,Białystok,pills,36,Attempted
2017,Gdańsk,gas,6,Attempted
2017,Gdańsk,poison,2,Attempted
2017,Gdańsk,damaging circulatory system,10,Attempted
2017,Gdańsk,self harm,51,Attempted
2017,Gdańsk,throwing from height,48,Attempted
2017,Gdańsk,drowning,4,Attempted
2017,Gdańsk,hanging,309,Attempted
2017,Gdańsk,throwing to moving vehicle,19,Attempted
2017,Gdańsk,shooting,7,Attempted
2017,Gdańsk,pills,102,Attempted
2017,Gorzów Wlkp.,gas,0,Attempted
2017,Gorzów Wlkp.,poison,0,Attempted
2017,Gorzów Wlkp.,damaging circulatory system,9,Attempted
2017,Gorzów Wlkp.,self harm,14,Attempted
2017,Gorzów Wlkp.,throwing from height,24,Attempted
2017,Gorzów Wlkp.,drowning,2,Attempted
2017,Gorzów Wlkp.,hanging,193,Attempted
2017,Gorzów Wlkp.,throwing to moving vehicle,7,Attempted
2017,Gorzów Wlkp.,shooting,1,Attempted
2017,Gorzów Wlkp.,pills,17,Attempted
2017,Katowice,gas,18,Attempted
2017,Katowice,poison,8,Attempted
2017,Katowice,damaging circulatory system,71,Attempted
2017,Katowice,self harm,161,Attempted
2017,Katowice,throwing from height,164,Attempted
2017,Katowice,drowning,5,Attempted
2017,Katowice,hanging,678,Attempted
2017,Katowice,throwing to moving vehicle,46,Attempted
2017,Katowice,shooting,9,Attempted
2017,Katowice,pills,396,Attempted
2017,Kielce,gas,1,Attempted
2017,Kielce,poison,5,Attempted
2017,Kielce,damaging circulatory system,25,Attempted
2017,Kielce,self harm,64,Attempted
2017,Kielce,throwing from height,54,Attempted
2017,Kielce,drowning,3,Attempted
2017,Kielce,hanging,300,Attempted
2017,Kielce,throwing to moving vehicle,6,Attempted
2017,Kielce,shooting,3,Attempted
2017,Kielce,pills,111,Attempted
2017,Kraków,gas,9,Attempted
2017,Kraków,poison,9,Attempted
2017,Kraków,damaging circulatory system,43,Attempted
2017,Kraków,self harm,116,Attempted
2017,Kraków,throwing from height,72,Attempted
2017,Kraków,drowning,20,Attempted
2017,Kraków,hanging,448,Attempted
2017,Kraków,throwing to moving vehicle,19,Attempted
2017,Kraków,shooting,8,Attempted
2017,Kraków,pills,239,Attempted
2017,Łódź,gas,19,Attempted
2017,Łódź,poison,5,Attempted
2017,Łódź,damaging circulatory system,59,Attempted
2017,Łódź,self harm,154,Attempted
2017,Łódź,throwing from height,118,Attempted
2017,Łódź,drowning,8,Attempted
2017,Łódź,hanging,523,Attempted
2017,Łódź,throwing to moving vehicle,26,Attempted
2017,Łódź,shooting,6,Attempted
2017,Łódź,pills,255,Attempted
2017,Lublin,gas,2,Attempted
2017,Lublin,poison,8,Attempted
2017,Lublin,damaging circulatory system,11,Attempted
2017,Lublin,self harm,38,Attempted
2017,Lublin,throwing from height,46,Attempted
2017,Lublin,drowning,5,Attempted
2017,Lublin,hanging,365,Attempted
2017,Lublin,throwing to moving vehicle,10,Attempted
2017,Lublin,shooting,3,Attempted
2017,Lublin,pills,47,Attempted
2017,Olsztyn,gas,2,Attempted
2017,Olsztyn,poison,2,Attempted
2017,Olsztyn,damaging circulatory system,20,Attempted
2017,Olsztyn,self harm,59,Attempted
2017,Olsztyn,throwing from height,44,Attempted
2017,Olsztyn,drowning,5,Attempted
2017,Olsztyn,hanging,321,Attempted
2017,Olsztyn,throwing to moving vehicle,7,Attempted
2017,Olsztyn,shooting,5,Attempted
2017,Olsztyn,pills,79,Attempted
2017,Opole,gas,1,Attempted
2017,Opole,poison,1,Attempted
2017,Opole,damaging circulatory system,9,Attempted
2017,Opole,self harm,16,Attempted
2017,Opole,throwing from height,17,Attempted
2017,Opole,drowning,7,Attempted
2017,Opole,hanging,138,Attempted
2017,Opole,throwing to moving vehicle,4,Attempted
2017,Opole,shooting,2,Attempted
2017,Opole,pills,31,Attempted
2017,Poznań,gas,9,Attempted
2017,Poznań,poison,1,Attempted
2017,Poznań,damaging circulatory system,10,Attempted
2017,Poznań,self harm,44,Attempted
2017,Poznań,throwing from height,47,Attempted
2017,Poznań,drowning,12,Attempted
2017,Poznań,hanging,424,Attempted
2017,Poznań,throwing to moving vehicle,35,Attempted
2017,Poznań,shooting,5,Attempted
2017,Poznań,pills,46,Attempted
2017,Rzeszów,gas,4,Attempted
2017,Rzeszów,poison,3,Attempted
2017,Rzeszów,damaging circulatory system,21,Attempted
2017,Rzeszów,self harm,57,Attempted
2017,Rzeszów,throwing from height,49,Attempted
2017,Rzeszów,drowning,12,Attempted
2017,Rzeszów,hanging,334,Attempted
2017,Rzeszów,throwing to moving vehicle,9,Attempted
2017,Rzeszów,shooting,1,Attempted
2017,Rzeszów,pills,57,Attempted
2017,Szczecin,gas,6,Attempted
2017,Szczecin,poison,2,Attempted
2017,Szczecin,damaging circulatory system,15,Attempted
2017,Szczecin,self harm,31,Attempted
2017,Szczecin,throwing from height,30,Attempted
2017,Szczecin,drowning,7,Attempted
2017,Szczecin,hanging,307,Attempted
2017,Szczecin,throwing to moving vehicle,9,Attempted
2017,Szczecin,shooting,2,Attempted
2017,Szczecin,pills,37,Attempted
2017,Warszawa,gas,1,Attempted
2017,Warszawa,poison,2,Attempted
2017,Warszawa,damaging circulatory system,21,Attempted
2017,Warszawa,self harm,23,Attempted
2017,Warszawa,throwing from height,70,Attempted
2017,Warszawa,drowning,2,Attempted
2017,Warszawa,hanging,277,Attempted
2017,Warszawa,throwing to moving vehicle,18,Attempted
2017,Warszawa,shooting,10,Attempted
2017,Warszawa,pills,21,Attempted
2017,Radom,gas,3,Attempted
2017,Radom,poison,1,Attempted
2017,Radom,damaging circulatory system,19,Attempted
2017,Radom,self harm,49,Attempted
2017,Radom,throwing from height,28,Attempted
2017,Radom,drowning,11,Attempted
2017,Radom,hanging,437,Attempted
2017,Radom,throwing to moving vehicle,3,Attempted
2017,Radom,shooting,6,Attempted
2017,Radom,pills,65,Attempted
2017,Wrocław,gas,7,Attempted
2017,Wrocław,poison,7,Attempted
2017,Wrocław,damaging circulatory system,19,Attempted
2017,Wrocław,self harm,50,Attempted
2017,Wrocław,throwing from height,70,Attempted
2017,Wrocław,drowning,6,Attempted
2017,Wrocław,hanging,465,Attempted
2017,Wrocław,throwing to moving vehicle,15,Attempted
2017,Wrocław,shooting,11,Attempted
2017,Wrocław,pills,69,Attempted
2018,Bydgoszcz,gas,5,Attempted
2018,Bydgoszcz,poison,3,Attempted
2018,Bydgoszcz,damaging circulatory system,16,Attempted
2018,Bydgoszcz,self harm,23,Attempted
2018,Bydgoszcz,throwing from height,31,Attempted
2018,Bydgoszcz,drowning,8,Attempted
2018,Bydgoszcz,hanging,260,Attempted
2018,Bydgoszcz,throwing to moving vehicle,10,Attempted
2018,Bydgoszcz,shooting,5,Attempted
2018,Bydgoszcz,pills,30,Attempted
2018,Białystok,gas,3,Attempted
2018,Białystok,poison,1,Attempted
2018,Białystok,damaging circulatory system,22,Attempted
2018,Białystok,self harm,43,Attempted
2018,Białystok,throwing from height,33,Attempted
2018,Białystok,drowning,3,Attempted
2018,Białystok,hanging,177,Attempted
2018,Białystok,throwing to moving vehicle,5,Attempted
2018,Białystok,shooting,1,Attempted
2018,Białystok,pills,38,Attempted
2018,Gdańsk,gas,3,Attempted
2018,Gdańsk,poison,4,Attempted
2018,Gdańsk,damaging circulatory system,24,Attempted
2018,Gdańsk,self harm,54,Attempted
2018,Gdańsk,throwing from height,38,Attempted
2018,Gdańsk,drowning,15,Attempted
2018,Gdańsk,hanging,288,Attempted
2018,Gdańsk,throwing to moving vehicle,9,Attempted
2018,Gdańsk,shooting,4,Attempted
2018,Gdańsk,pills,99,Attempted
2018,Gorzów Wlkp.,gas,2,Attempted
2018,Gorzów Wlkp.,poison,1,Attempted
2018,Gorzów Wlkp.,damaging circulatory system,14,Attempted
2018,Gorzów Wlkp.,self harm,20,Attempted
2018,Gorzów Wlkp.,throwing from height,20,Attempted
2018,Gorzów Wlkp.,drowning,2,Attempted
2018,Gorzów Wlkp.,hanging,175,Attempted
2018,Gorzów Wlkp.,throwing to moving vehicle,7,Attempted
2018,Gorzów Wlkp.,shooting,3,Attempted
2018,Gorzów Wlkp.,pills,26,Attempted
2018,Katowice,gas,8,Attempted
2018,Katowice,poison,6,Attempted
2018,Katowice,damaging circulatory system,81,Attempted
2018,Katowice,self harm,191,Attempted
2018,Katowice,throwing from height,173,Attempted
2018,Katowice,drowning,6,Attempted
2018,Katowice,hanging,659,Attempted
2018,Katowice,throwing to moving vehicle,33,Attempted
2018,Katowice,shooting,11,Attempted
2018,Katowice,pills,409,Attempted
2018,Kielce,gas,2,Attempted
2018,Kielce,poison,4,Attempted
2018,Kielce,damaging circulatory system,28,Attempted
2018,Kielce,self harm,66,Attempted
2018,Kielce,throwing from height,27,Attempted
2018,Kielce,drowning,3,Attempted
2018,Kielce,hanging,240,Attempted
2018,Kielce,throwing to moving vehicle,9,Attempted
2018,Kielce,shooting,2,Attempted
2018,Kielce,pills,96,Attempted
2018,Kraków,gas,10,Attempted
2018,Kraków,poison,14,Attempted
2018,Kraków,damaging circulatory system,53,Attempted
2018,Kraków,self harm,124,Attempted
2018,Kraków,throwing from height,82,Attempted
2018,Kraków,drowning,7,Attempted
2018,Kraków,hanging,414,Attempted
2018,Kraków,throwing to moving vehicle,12,Attempted
2018,Kraków,shooting,5,Attempted
2018,Kraków,pills,261,Attempted
2018,Łódź,gas,7,Attempted
2018,Łódź,poison,9,Attempted
2018,Łódź,damaging circulatory system,74,Attempted
2018,Łódź,self harm,148,Attempted
2018,Łódź,throwing from height,117,Attempted
2018,Łódź,drowning,9,Attempted
2018,Łódź,hanging,465,Attempted
2018,Łódź,throwing to moving vehicle,29,Attempted
2018,Łódź,shooting,7,Attempted
2018,Łódź,pills,305,Attempted
2018,Lublin,gas,4,Attempted
2018,Lublin,poison,6,Attempted
2018,Lublin,damaging circulatory system,17,Attempted
2018,Lublin,self harm,56,Attempted
2018,Lublin,throwing from height,41,Attempted
2018,Lublin,drowning,9,Attempted
2018,Lublin,hanging,367,Attempted
2018,Lublin,throwing to moving vehicle,13,Attempted
2018,Lublin,shooting,11,Attempted
2018,Lublin,pills,68,Attempted
2018,Olsztyn,gas,3,Attempted
2018,Olsztyn,poison,1,Attempted
2018,Olsztyn,damaging circulatory system,25,Attempted
2018,Olsztyn,self harm,66,Attempted
2018,Olsztyn,throwing from height,33,Attempted
2018,Olsztyn,drowning,4,Attempted
2018,Olsztyn,hanging,294,Attempted
2018,Olsztyn,throwing to moving vehicle,8,Attempted
2018,Olsztyn,shooting,2,Attempted
2018,Olsztyn,pills,86,Attempted
2018,Opole,gas,2,Attempted
2018,Opole,poison,2,Attempted
2018,Opole,damaging circulatory system,11,Attempted
2018,Opole,self harm,18,Attempted
2018,Opole,throwing from height,13,Attempted
2018,Opole,drowning,4,Attempted
2018,Opole,hanging,119,Attempted
2018,Opole,throwing to moving vehicle,0,Attempted
2018,Opole,shooting,0,Attempted
2018,Opole,pills,31,Attempted
2018,Poznań,gas,10,Attempted
2018,Poznań,poison,4,Attempted
2018,Poznań,damaging circulatory system,29,Attempted
2018,Poznań,self harm,47,Attempted
2018,Poznań,throwing from height,40,Attempted
2018,Poznań,drowning,12,Attempted
2018,Poznań,hanging,431,Attempted
2018,Poznań,throwing to moving vehicle,27,Attempted
2018,Poznań,shooting,8,Attempted
2018,Poznań,pills,59,Attempted
2018,Rzeszów,gas,7,Attempted
2018,Rzeszów,poison,4,Attempted
2018,Rzeszów,damaging circulatory system,25,Attempted
2018,Rzeszów,self harm,71,Attempted
2018,Rzeszów,throwing from height,36,Attempted
2018,Rzeszów,drowning,13,Attempted
2018,Rzeszów,hanging,306,Attempted
2018,Rzeszów,throwing to moving vehicle,12,Attempted
2018,Rzeszów,shooting,7,Attempted
2018,Rzeszów,pills,77,Attempted
2018,Szczecin,gas,7,Attempted
2018,Szczecin,poison,0,Attempted
2018,Szczecin,damaging circulatory system,13,Attempted
2018,Szczecin,self harm,25,Attempted
2018,Szczecin,throwing from height,28,Attempted
2018,Szczecin,drowning,3,Attempted
2018,Szczecin,hanging,270,Attempted
2018,Szczecin,throwing to moving vehicle,12,Attempted
2018,Szczecin,shooting,6,Attempted
2018,Szczecin,pills,39,Attempted
2018,Warszawa,gas,5,Attempted
2018,Warszawa,poison,3,Attempted
2018,Warszawa,damaging circulatory system,16,Attempted
2018,Warszawa,self harm,27,Attempted
2018,Warszawa,throwing from height,70,Attempted
2018,Warszawa,drowning,6,Attempted
2018,Warszawa,hanging,281,Attempted
2018,Warszawa,throwing to moving vehicle,20,Attempted
2018,Warszawa,shooting,13,Attempted
2018,Warszawa,pills,41,Attempted
2018,Radom,gas,5,Attempted
2018,Radom,poison,2,Attempted
2018,Radom,damaging circulatory system,15,Attempted
2018,Radom,self harm,39,Attempted
2018,Radom,throwing from height,30,Attempted
2018,Radom,drowning,5,Attempted
2018,Radom,hanging,436,Attempted
2018,Radom,throwing to moving vehicle,3,Attempted
2018,Radom,shooting,8,Attempted
2018,Radom,pills,60,Attempted
2018,Wrocław,gas,21,Attempted
2018,Wrocław,poison,4,Attempted
2018,Wrocław,damaging circulatory system,38,Attempted
2018,Wrocław,self harm,77,Attempted
2018,Wrocław,throwing from height,99,Attempted
2018,Wrocław,drowning,8,Attempted
2018,Wrocław,hanging,427,Attempted
2018,Wrocław,throwing to moving vehicle,13,Attempted
2018,Wrocław,shooting,3,Attempted
2018,Wrocław,pills,110,Attempted
2019,Bydgoszcz,gas,9,Attempted
2019,Bydgoszcz,poison,2,Attempted
2019,Bydgoszcz,damaging circulatory system,11,Attempted
2019,Bydgoszcz,self harm,25,Attempted
2019,Bydgoszcz,throwing from height,25,Attempted
2019,Bydgoszcz,drowning,7,Attempted
2019,Bydgoszcz,hanging,254,Attempted
2019,Bydgoszcz,throwing to moving vehicle,5,Attempted
2019,Bydgoszcz,shooting,1,Attempted
2019,Bydgoszcz,pills,44,Attempted
2019,Białystok,gas,5,Attempted
2019,Białystok,poison,4,Attempted
2019,Białystok,damaging circulatory system,19,Attempted
2019,Białystok,self harm,76,Attempted
2019,Białystok,throwing from height,35,Attempted
2019,Białystok,drowning,3,Attempted
2019,Białystok,hanging,197,Attempted
2019,Białystok,throwing to moving vehicle,9,Attempted
2019,Białystok,shooting,2,Attempted
2019,Białystok,pills,94,Attempted
2019,Gdańsk,gas,4,Attempted
2019,Gdańsk,poison,2,Attempted
2019,Gdańsk,damaging circulatory system,26,Attempted
2019,Gdańsk,self harm,79,Attempted
2019,Gdańsk,throwing from height,50,Attempted
2019,Gdańsk,drowning,5,Attempted
2019,Gdańsk,hanging,311,Attempted
2019,Gdańsk,throwing to moving vehicle,25,Attempted
2019,Gdańsk,shooting,5,Attempted
2019,Gdańsk,pills,140,Attempted
2019,Gorzów Wlkp.,gas,5,Attempted
2019,Gorzów Wlkp.,poison,1,Attempted
2019,Gorzów Wlkp.,damaging circulatory system,14,Attempted
2019,Gorzów Wlkp.,self harm,38,Attempted
2019,Gorzów Wlkp.,throwing from height,22,Attempted
2019,Gorzów Wlkp.,drowning,8,Attempted
2019,Gorzów Wlkp.,hanging,210,Attempted
2019,Gorzów Wlkp.,throwing to moving vehicle,6,Attempted
2019,Gorzów Wlkp.,shooting,3,Attempted
2019,Gorzów Wlkp.,pills,41,Attempted
2019,Katowice,gas,21,Attempted
2019,Katowice,poison,14,Attempted
2019,Katowice,damaging circulatory system,92,Attempted
2019,Katowice,self harm,198,Attempted
2019,Katowice,throwing from height,141,Attempted
2019,Katowice,drowning,6,Attempted
2019,Katowice,hanging,580,Attempted
2019,Katowice,throwing to moving vehicle,45,Attempted
2019,Katowice,shooting,12,Attempted
2019,Katowice,pills,408,Attempted
2019,Kielce,gas,3,Attempted
2019,Kielce,poison,5,Attempted
2019,Kielce,damaging circulatory system,18,Attempted
2019,Kielce,self harm,56,Attempted
2019,Kielce,throwing from height,34,Attempted
2019,Kielce,drowning,3,Attempted
2019,Kielce,hanging,239,Attempted
2019,Kielce,throwing to moving vehicle,12,Attempted
2019,Kielce,shooting,4,Attempted
2019,Kielce,pills,108,Attempted
2019,Kraków,gas,4,Attempted
2019,Kraków,poison,9,Attempted
2019,Kraków,damaging circulatory system,50,Attempted
2019,Kraków,self harm,130,Attempted
2019,Kraków,throwing from height,74,Attempted
2019,Kraków,drowning,20,Attempted
2019,Kraków,hanging,461,Attempted
2019,Kraków,throwing to moving vehicle,17,Attempted
2019,Kraków,shooting,6,Attempted
2019,Kraków,pills,256,Attempted
2019,Łódź,gas,11,Attempted
2019,Łódź,poison,9,Attempted
2019,Łódź,damaging circulatory system,76,Attempted
2019,Łódź,self harm,173,Attempted
2019,Łódź,throwing from height,101,Attempted
2019,Łódź,drowning,6,Attempted
2019,Łódź,hanging,440,Attempted
2019,Łódź,throwing to moving vehicle,30,Attempted
2019,Łódź,shooting,5,Attempted
2019,Łódź,pills,345,Attempted
2019,Lublin,gas,5,Attempted
2019,Lublin,poison,15,Attempted
2019,Lublin,damaging circulatory system,22,Attempted
2019,Lublin,self harm,74,Attempted
2019,Lublin,throwing from height,21,Attempted
2019,Lublin,drowning,4,Attempted
2019,Lublin,hanging,370,Attempted
2019,Lublin,throwing to moving vehicle,2,Attempted
2019,Lublin,shooting,7,Attempted
2019,Lublin,pills,120,Attempted
2019,Olsztyn,gas,10,Attempted
2019,Olsztyn,poison,2,Attempted
2019,Olsztyn,damaging circulatory system,22,Attempted
2019,Olsztyn,self harm,64,Attempted
2019,Olsztyn,throwing from height,46,Attempted
2019,Olsztyn,drowning,4,Attempted
2019,Olsztyn,hanging,311,Attempted
2019,Olsztyn,throwing to moving vehicle,10,Attempted
2019,Olsztyn,shooting,6,Attempted
2019,Olsztyn,pills,108,Attempted
2019,Opole,gas,1,Attempted
2019,Opole,poison,2,Attempted
2019,Opole,damaging circulatory system,9,Attempted
2019,Opole,self harm,12,Attempted
2019,Opole,throwing from height,13,Attempted
2019,Opole,drowning,2,Attempted
2019,Opole,hanging,126,Attempted
2019,Opole,throwing to moving vehicle,4,Attempted
2019,Opole,shooting,8,Attempted
2019,Opole,pills,25,Attempted
2019,Poznań,gas,9,Attempted
2019,Poznań,poison,5,Attempted
2019,Poznań,damaging circulatory system,27,Attempted
2019,Poznań,self harm,49,Attempted
2019,Poznań,throwing from height,45,Attempted
2019,Poznań,drowning,8,Attempted
2019,Poznań,hanging,454,Attempted
2019,Poznań,throwing to moving vehicle,36,Attempted
2019,Poznań,shooting,7,Attempted
2019,Poznań,pills,75,Attempted
2019,Rzeszów,gas,3,Attempted
2019,Rzeszów,poison,4,Attempted
2019,Rzeszów,damaging circulatory system,21,Attempted
2019,Rzeszów,self harm,70,Attempted
2019,Rzeszów,throwing from height,28,Attempted
2019,Rzeszów,drowning,7,Attempted
2019,Rzeszów,hanging,298,Attempted
2019,Rzeszów,throwing to moving vehicle,10,Attempted
